item_id,name,name_norm,category_id,note,source_id,source_url,fetched_at,updated_at
item_cf6e25910ea2,車椅子,車椅子,nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_295a1479e412,クレジットカード,クレジットカード,burnable,"有効期限をご確認ください。
有効期限内の場合、廃止のお手続きは済んでいますか？",src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_b88bdceeb921,クレヨン・クレパス,クレヨン・クレパス,burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_e9debae6e0b7,グローブ,グローブ,burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_6ce1c7944e3f,グローランプ（球）,グローランプ(球),nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_3485287d5b26,鍬,鍬,nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_a664427faa02,軍手,軍手,burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_d90b9b026960,ゲートボールの球,ゲートボールの球,nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_eba71cd9be8c,ケーブル類（家電関係）,ケーブル類(家電関係),nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_a06e7666c4e9,ゲーム機（携帯型）,ゲーム機(携帯型),nonburnable,"電池が取り外せない場合は、危険物のコンテナへ出してください。
詳しくは
こちら
をご覧ください。
データは削除しましょう。",src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_a05c1b32a31f,ゲーム機器（本体）,ゲーム機器(本体),nonburnable,"充電式の場合は、
こちら
をご覧ください。
データは削除しましょう。",src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_7fcb40fbcbd9,ゲーム機のコントローラ,ゲーム機のコントローラ,nonburnable,"充電式の場合は、
こちら
をご覧ください。",src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_aec96fad2df4,ゲームソフト,ゲームソフト,burnable,"カードリッジ型も「一般ごみ」です。
外装フィルムは「容器包装プラスチック」、説明書などの印刷物は「古紙」へ。",src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_015e5066b2b3,ゲームソフトのケース,ゲームソフトのケース,burnable,"紙類は抜いてください。
外装フィルムは「容器包装プラスチック」へ。",src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_5ce52c3f1d42,蛍光灯・蛍光管,蛍光灯・蛍光管,nonburnable,"入っていた箱に入れて専用回収箱へ。
電球型、Ｕ字型の蛍光灯も含みます。",src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_a598d787934f,蛍光ペン,蛍光ペン,burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_1afc467e57bf,珪藻土のバスマット,珪藻土のバスマット,nonburnable,石綿（アスベスト）を含むものは、メーカー等の自主回収へ。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_7a601a42dcbb,携帯型音楽プレイヤー,携帯型音楽プレイヤー,nonburnable,"電池が取り外せない場合は、危険物のコンテナへ出してください。
詳しくは
こちら
をご覧ください。",src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_97a9f7abd92b,毛糸,毛糸,burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_ff1a14c141fa,計量秤,計量秤,nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_8127475389fd,消しゴム,消しゴム,burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_fb8ff7ec0d59,化粧品のびん,化粧品のびん,nonburnable,中身を空にしてください。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_d69c908b187b,化粧品容器（プラスチック製）,化粧品容器(プラスチック製),plastic_container,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_5ef0467b4e61,下駄,下駄,burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_fe984b52e43e,下駄箱,下駄箱,large_burnable,金具がある場合は、できるだけ取り外してください。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_1fb1e701d70b,ケチャップの容器（プラスチック製）,ケチャップの容器(プラスチック製),plastic_container,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_c1ac5ed99442,血圧計（水銀式）,血圧計(水銀式),nonburnable,"指示液が銀白色のものは水銀含有コンテナへ。
水銀を使用しているかどうか分からない場合もこちらへ。",src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_f892827ee71e,血圧計（電子式）,血圧計(電子式),nonburnable,電池は取り外してください。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_8b05a065f528,玄関泥落しマット（金属製）,玄関泥落しマット(金属製),nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_3cdec84102f6,玄関マット,玄関マット,burnable,ごみ袋に入らない場合は、「燃える粗大ごみ」へ。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_0fbdf08a52d3,剣山,剣山,nonburnable,紙に包むか袋に入れてください。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_ede9eb9b9ecb,剣道のはかま・さしこ,剣道のはかま・さしこ,burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_4eb433858318,剣道の防具,剣道の防具,large_burnable,面などの金属部分があるものは「燃えないごみ」へ。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_489d59498daa,鍵盤ハーモニカ,鍵盤ハーモニカ,nonburnable,ケースやホースなどのプラスチック部分は「一般ごみ」へ。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_cd1288e57cbd,顕微鏡,顕微鏡,nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_988bfd37f084,ゴーグル,ゴーグル,burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_b5b535696779,コードリール（ドラムリール）,コードリール(ドラムリール),nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_4780919da529,コードレス掃除機,コードレス掃除機,nonburnable,"できるだけ電池を取り外してください。電池を取り外せない場合は、危険物のコンテナへ出してください。詳しくは
こちら
をご覧ください。",src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_93a047c9ff3b,コードレス電話機,コードレス電話機,nonburnable,"できるだけ電池を取り外してください。電池を取り外せない場合は、危険物のコンテナへ出してください。詳しくは
こちら
をご覧ください。",src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_156860e15e59,コーヒーメーカー,コーヒーメーカー,nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_d52467ab89af,コーヒー用ミルクの容器,コーヒー用ミルクの容器,plastic_container,中を洗ってください。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_d89900bdab98,碁石,碁石,nonburnable,プラスチック製のものは「一般ごみ」へ。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_798d7105eb99,こいのぼり,こいのぼり,burnable,金属のポール類は燃えないごみへ。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_4fe354ee0889,コイン型リチウム電池,コイン型リチウム電池,nonburnable,電池回収ボックスへ。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_7e55e15f5e02,高圧洗浄機,高圧洗浄機,nonburnable,"充電式の場合は、
こちら
をご覧ください。",src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_57aafbbbbfdf,工具,工具,nonburnable,プラスチック、木製の工具は「一般ごみ」へ。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_6e8529824b32,香水,香水,nonburnable,"中身を空にしてください。
キャップがプラスチック製の場合は、キャップは「一般ごみ」へ。
ボトルもプラスチック製の場合は、ボトルも「一般ごみ」へ。",src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_a432cb283d2f,氷枕,氷枕,burnable,金具がある場合は、金具を「燃えないごみ」へ。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_978603a09163,小型充電式電池,小型充電式電池,nonburnable,"販売店（リサイクルマークのあるもの）又は電池回収ボックスへ。
ＵＰＳ等の大型の鉛バッテリーは出せません。",src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_c839091ab7c0,こけし,こけし,burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_0e8890e6890a,ござ,ござ,large_burnable,折りたたみ、ひもで縛って出してください。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_f880f8518ae2,こたつ,こたつ,large_burnable,電熱器部分、ケーブルは「燃えないごみ」へ。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_2e1277d5bfb1,こたつ板,こたつ板,large_burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_432838a563b1,こたつ布団,こたつ布団,large_burnable,折りたたみ、ひもで縛って出してください。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_a8ad47314223,コップ・グラス（ガラス製・陶磁器製）,コップ・グラス(ガラス製・陶磁器製),nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_53b8b19bff8c,コップ・グラス（プラスチック製）,コップ・グラス(プラスチック製),burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_a0553fa2b62f,琴,琴,large_burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_0cbf92ee2d52,粉石けん,粉石けん,burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_8a365563a6ab,粉ミルクの缶,粉ミルクの缶,can,軽く水洗いしてください。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_57c8e01aa6dc,碁盤,碁盤,large_burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_ca8e1b11bcd8,ごみ箱（プラスチック製）,ごみ箱(プラスチック製),large_burnable,ごみ袋に入る場合は「一般ごみ」へ。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_102383ca4680,ごみ箱（金属製）,ごみ箱(金属製),nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_570db35bfa1b,ゴム製品（長靴、手袋、玩具等）,ゴム製品(長靴、手袋、玩具等),burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_512f979f45f6,ゴム手袋,ゴム手袋,burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_db90e0ce41f3,ゴムホース,ゴムホース,burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_4cbdea5e7445,ゴムボート,ゴムボート,large_burnable,空気を抜いて縛ってください。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_ee308028ee8e,米びつ（金属製）,米びつ(金属製),nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_35618d92cf81,米びつ（プラスチック・木製）,米びつ(プラスチック・木製),large_burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_4fbd94d7a67e,米袋（紙製）,米袋(紙製),burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_96d8fce11c48,米袋（ビニール製）,米袋(ビニール製),plastic_container,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_7e86bcbcf652,コルク栓,コルク栓,burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_9126f4017867,ゴルフクラブ,ゴルフクラブ,nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_295d4ec945cd,ゴルフシューズ,ゴルフシューズ,burnable,金属部分がある場合、取り外してください。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_71a041e0739d,ゴルフバッグ,ゴルフバッグ,large_burnable,金属部分はできるだけ取り外してください。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_37c898d2d8da,ゴルフボール,ゴルフボール,burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_3cc5b4794434,コンタクトレンズ,コンタクトレンズ,burnable,"使い捨てレンズの容器は「容器包装プラスチック」へ。
保存ケースは「一般ごみ」へ。",src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_bdb940ed22a6,コンパクト,コンパクト,burnable,金属製は「燃えないごみ」へ。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_38dee70b71f6,コンパス,コンパス,nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_4b92908676a4,コンポ,コンポ,nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_c58bb275e3ab,サーフボード,サーフボード,large_burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_44c942c9e4d8,座椅子（中に金属が入っているもの）,座椅子(中に金属が入っているもの),nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_510c24c404b3,座椅子（木製・プラスチック製）,座椅子(木製・プラスチック製),large_burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_51ff6c8efe7c,サイドボード,サイドボード,large_burnable,ガラス戸や金属部分はなるべく外してください。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_69962ebaba0a,財布,財布,burnable,金属部分はできるだけ取り外してください。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_85c9d948a971,サイリウムライト,サイリウムライト,burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_24e929ca115c,サインペン,サインペン,burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_9b326e0a48b7,酒パック（内側が銀色のもの）,酒パック(内側が銀色のもの),burnable,フィルム加工・アルミ処理したもの。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_e2d87eaf29ee,酒パックのキャップ,酒パックのキャップ,plastic_container,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_024ee1d3e75c,座卓,座卓,large_burnable,金属製・金属部等は「燃えないごみ」へ。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_04f16d9d023f,サッカーボール,サッカーボール,burnable,空気を抜いてください。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_5930961a7123,サックス,サックス,nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_d04d9a4cfb28,雑草,雑草,burnable,土をはらい乾かし、できるだけ週の後半に出してください。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_f569c8ccfa64,殺虫剤の缶,殺虫剤の缶,nonburnable,"使い切り、風通しの良い屋外で穴を開けてから出してください。
スプレー缶コンテナへ。",src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_b761ef2c1afd,座布団,座布団,large_burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_f8a6ef5b43ac,皿（紙・プラスチック製）,皿(紙・プラスチック製),burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_dd80e2170bac,皿（金属・陶磁器・ガラス製）,皿(金属・陶磁器・ガラス製),nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_4947378e5267,サラダ油,サラダ油,burnable,凝固剤で固めるか、布・古紙等に吸わせてください。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_3d2759b248ed,ざる（木・プラスチック製）,ざる(木・プラスチック製),burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_4eadd7b50e70,ざる（金属製）,ざる(金属製),nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_5395ff51989c,三角コーナー,三角コーナー,burnable,金属製の場合は「燃えないごみ」へ。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_400bb5d9885d,三脚（ビデオ・カメラ用）,三脚(ビデオ・カメラ用),nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_78b4af3f48f7,サングラス（金属・ガラスを使用しているもの）,サングラス(金属・ガラスを使用しているもの),nonburnable,レンズ・フレーム共にプラスチックのものは「一般ごみ」へ。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_8a0ae27057fd,サングラス（プラスチック製）,サングラス(プラスチック製),burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_2efafd618a14,酸素スプレー缶,酸素スプレー缶,nonburnable,"使い切り、風通しの良い屋外で穴を開けてから出してください。
スプレー缶コンテナへ。",src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_7fce800a2708,サンダル,サンダル,burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_d2c4d42a08ec,残飯、生ごみ,残飯、生ごみ,burnable,水切りをしましょう。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_333dc613f85a,三輪車,三輪車,nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_3ac215638e2d,ＣＤディスク（ケースを含む）,CDディスク(ケースを含む),burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_2e8b5fe55998,ＣＤプレイヤー,CDプレイヤー,nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_a513a34710d9,ＣＤラジカセ,CDラジカセ,nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_7eb4df8c7849,シーリングライト,シーリングライト,nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_eade9d87a539,シェーバー（ひげ剃り）,シェーバー(ひげ剃り),nonburnable,"できるだけ電池を取り外してください。電池を取り外せない場合は、危険物のコンテナへ出してください。詳しくは
こちら
をご覧ください。",src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_4934d3d6682d,ジェルマット,ジェルマット,large_burnable,折りたたみ、ひもで縛って出してください。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_b7c28d82110a,敷き布団,敷き布団,large_burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_134487e5d5ee,ジグソーパズル,ジグソーパズル,burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_0c04ed2e1093,磁石,磁石,nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_20bc6dac8a15,下敷き,下敷き,burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_86cb15bcbc52,七輪,七輪,nonburnable,燃料・灰を抜いて、火の気がない事を確認してください。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_53d94d6b03e3,漆器,漆器,burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_a12969909b90,シップ薬,シップ薬,burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_8460e2a4fc4b,ジッポライター,ジッポライター,nonburnable,綿、芯は抜いて「一般ごみ」へ。他の「燃えないごみ」と分けなくてもＯＫです。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_7dabda5bcaa9,自転車,自転車,nonburnable,紙に「ハイキ」と書いて貼ってください。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_7895e5025ba8,自転車の車輪,自転車の車輪,nonburnable,タイヤ、チューブは取り外してください。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_4c0b96319d0b,自転車のタイヤ,自転車のタイヤ,large_burnable,いくつかに切って、「一般ごみ」でも差し支えありません。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_715da2be66e4,自動火災報知機（家庭用）,自動火災報知機(家庭用),nonburnable,電池は取り外して販売店又は電池回収ボックスへ,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_efc2118dd0a3,竹刀,竹刀,large_burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_254dd56d47b4,シャープペンシル（金属製）,シャープペンシル(金属製),nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_1c0abf8ee8c0,シャープペンシル（プラスチック製）,シャープペンシル(プラスチック製),burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_b9d66a4ff7b2,蛇口（水道）,蛇口(水道),nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_0a2b84822b2f,尺八,尺八,burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_f938af45ea0a,写真・ネガフィルム,写真・ネガフィルム,burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_c70f5c4bee34,ジャッキ（車用）,ジャッキ(車用),nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_de1956f190ef,シャベル（金属製）,シャベル(金属製),nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_f0ae64f2fce7,シャベル（プラスチック製）,シャベル(プラスチック製),burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_f06d8549dd77,三味線,三味線,large_burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_8b2b099ba0dc,ジャムのびん,ジャムのびん,bottle,中を洗ってください。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
