event_id,area_id,category_id,collection_date,deadline_time,note,source_id
5956,area_44318afe5516,burnable,2026-02-20,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
5957,area_44318afe5516,burnable,2026-02-24,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
5958,area_44318afe5516,burnable,2026-02-27,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
5959,area_44318afe5516,burnable,2026-03-03,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
5960,area_44318afe5516,burnable,2026-03-06,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
5961,area_44318afe5516,burnable,2026-03-10,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
5962,area_44318afe5516,burnable,2026-03-13,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
5963,area_44318afe5516,burnable,2026-03-17,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
5964,area_44318afe5516,burnable,2026-03-20,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
5965,area_44318afe5516,burnable,2026-03-24,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
5966,area_44318afe5516,burnable,2026-03-27,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
5967,area_44318afe5516,burnable,2026-03-31,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
5968,area_86f838d95caa,burnable,2025-04-01,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
5969,area_86f838d95caa,burnable,2025-04-04,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
5970,area_86f838d95caa,burnable,2025-04-08,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
5971,area_86f838d95caa,burnable,2025-04-11,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
5972,area_86f838d95caa,burnable,2025-04-15,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
5973,area_86f838d95caa,burnable,2025-04-18,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
5974,area_86f838d95caa,burnable,2025-04-22,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
5975,area_86f838d95caa,burnable,2025-04-25,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
5976,area_86f838d95caa,burnable,2025-04-29,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
5977,area_86f838d95caa,burnable,2025-05-02,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
5978,area_86f838d95caa,burnable,2025-05-06,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
5979,area_86f838d95caa,burnable,2025-05-09,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
5980,area_86f838d95caa,burnable,2025-05-13,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
5981,area_86f838d95caa,burnable,2025-05-16,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
5982,area_86f838d95caa,burnable,2025-05-20,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
5983,area_86f838d95caa,burnable,2025-05-23,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
5984,area_86f838d95caa,burnable,2025-05-27,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
5985,area_86f838d95caa,burnable,2025-05-30,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
5986,area_86f838d95caa,burnable,2025-06-03,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
5987,area_86f838d95caa,burnable,2025-06-06,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
5988,area_86f838d95caa,burnable,2025-06-10,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
5989,area_86f838d95caa,burnable,2025-06-13,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
5990,area_86f838d95caa,burnable,2025-06-17,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
5991,area_86f838d95caa,burnable,2025-06-20,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
5992,area_86f838d95caa,burnable,2025-06-24,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
5993,area_86f838d95caa,burnable,2025-06-27,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
5994,area_86f838d95caa,burnable,2025-07-01,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
5995,area_86f838d95caa,burnable,2025-07-04,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
5996,area_86f838d95caa,burnable,2025-07-08,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
5997,area_86f838d95caa,burnable,2025-07-11,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
5998,area_86f838d95caa,burnable,2025-07-15,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
5999,area_86f838d95caa,burnable,2025-07-18,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6000,area_86f838d95caa,burnable,2025-07-22,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6001,area_86f838d95caa,burnable,2025-07-25,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6002,area_86f838d95caa,burnable,2025-07-29,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6003,area_86f838d95caa,burnable,2025-08-01,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6004,area_86f838d95caa,burnable,2025-08-05,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6005,area_86f838d95caa,burnable,2025-08-08,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6006,area_86f838d95caa,burnable,2025-08-12,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6007,area_86f838d95caa,burnable,2025-08-15,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6008,area_86f838d95caa,burnable,2025-08-19,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6009,area_86f838d95caa,burnable,2025-08-22,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6010,area_86f838d95caa,burnable,2025-08-26,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6011,area_86f838d95caa,burnable,2025-08-29,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6012,area_86f838d95caa,burnable,2025-09-02,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6013,area_86f838d95caa,burnable,2025-09-05,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6014,area_86f838d95caa,burnable,2025-09-09,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6015,area_86f838d95caa,burnable,2025-09-12,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6016,area_86f838d95caa,burnable,2025-09-16,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6017,area_86f838d95caa,burnable,2025-09-19,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6018,area_86f838d95caa,burnable,2025-09-23,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6019,area_86f838d95caa,burnable,2025-09-26,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6020,area_86f838d95caa,burnable,2025-09-30,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6021,area_86f838d95caa,burnable,2025-10-03,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6022,area_86f838d95caa,burnable,2025-10-07,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6023,area_86f838d95caa,burnable,2025-10-10,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6024,area_86f838d95caa,burnable,2025-10-14,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6025,area_86f838d95caa,burnable,2025-10-17,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6026,area_86f838d95caa,burnable,2025-10-21,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6027,area_86f838d95caa,burnable,2025-10-24,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6028,area_86f838d95caa,burnable,2025-10-28,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6029,area_86f838d95caa,burnable,2025-10-31,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6030,area_86f838d95caa,burnable,2025-11-04,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6031,area_86f838d95caa,burnable,2025-11-07,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6032,area_86f838d95caa,burnable,2025-11-11,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6033,area_86f838d95caa,burnable,2025-11-14,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6034,area_86f838d95caa,burnable,2025-11-18,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6035,area_86f838d95caa,burnable,2025-11-21,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6036,area_86f838d95caa,burnable,2025-11-25,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6037,area_86f838d95caa,burnable,2025-11-28,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6038,area_86f838d95caa,burnable,2025-12-02,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6039,area_86f838d95caa,burnable,2025-12-05,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6040,area_86f838d95caa,burnable,2025-12-09,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6041,area_86f838d95caa,burnable,2025-12-12,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6042,area_86f838d95caa,burnable,2025-12-16,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6043,area_86f838d95caa,burnable,2025-12-19,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6044,area_86f838d95caa,burnable,2025-12-23,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6045,area_86f838d95caa,burnable,2025-12-26,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6046,area_86f838d95caa,burnable,2025-12-30,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6047,area_86f838d95caa,burnable,2026-01-02,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6048,area_86f838d95caa,burnable,2026-01-06,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6049,area_86f838d95caa,burnable,2026-01-09,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6050,area_86f838d95caa,burnable,2026-01-13,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6051,area_86f838d95caa,burnable,2026-01-16,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6052,area_86f838d95caa,burnable,2026-01-20,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6053,area_86f838d95caa,burnable,2026-01-23,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6054,area_86f838d95caa,burnable,2026-01-27,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6055,area_86f838d95caa,burnable,2026-01-30,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6056,area_86f838d95caa,burnable,2026-02-03,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6057,area_86f838d95caa,burnable,2026-02-06,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6058,area_86f838d95caa,burnable,2026-02-10,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6059,area_86f838d95caa,burnable,2026-02-13,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6060,area_86f838d95caa,burnable,2026-02-17,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6061,area_86f838d95caa,burnable,2026-02-20,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6062,area_86f838d95caa,burnable,2026-02-24,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6063,area_86f838d95caa,burnable,2026-02-27,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6064,area_86f838d95caa,burnable,2026-03-03,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6065,area_86f838d95caa,burnable,2026-03-06,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6066,area_86f838d95caa,burnable,2026-03-10,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6067,area_86f838d95caa,burnable,2026-03-13,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6068,area_86f838d95caa,burnable,2026-03-17,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6069,area_86f838d95caa,burnable,2026-03-20,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6070,area_86f838d95caa,burnable,2026-03-24,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6071,area_86f838d95caa,burnable,2026-03-27,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6072,area_86f838d95caa,burnable,2026-03-31,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6073,area_fea328d2cbb2,burnable,2025-04-01,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6074,area_fea328d2cbb2,burnable,2025-04-04,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6075,area_fea328d2cbb2,burnable,2025-04-08,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6076,area_fea328d2cbb2,burnable,2025-04-11,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6077,area_fea328d2cbb2,burnable,2025-04-15,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6078,area_fea328d2cbb2,burnable,2025-04-18,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6079,area_fea328d2cbb2,burnable,2025-04-22,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6080,area_fea328d2cbb2,burnable,2025-04-25,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6081,area_fea328d2cbb2,burnable,2025-04-29,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6082,area_fea328d2cbb2,burnable,2025-05-02,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6083,area_fea328d2cbb2,burnable,2025-05-06,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6084,area_fea328d2cbb2,burnable,2025-05-09,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6085,area_fea328d2cbb2,burnable,2025-05-13,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6086,area_fea328d2cbb2,burnable,2025-05-16,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6087,area_fea328d2cbb2,burnable,2025-05-20,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6088,area_fea328d2cbb2,burnable,2025-05-23,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6089,area_fea328d2cbb2,burnable,2025-05-27,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6090,area_fea328d2cbb2,burnable,2025-05-30,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6091,area_fea328d2cbb2,burnable,2025-06-03,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6092,area_fea328d2cbb2,burnable,2025-06-06,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6093,area_fea328d2cbb2,burnable,2025-06-10,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6094,area_fea328d2cbb2,burnable,2025-06-13,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6095,area_fea328d2cbb2,burnable,2025-06-17,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6096,area_fea328d2cbb2,burnable,2025-06-20,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6097,area_fea328d2cbb2,burnable,2025-06-24,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6098,area_fea328d2cbb2,burnable,2025-06-27,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6099,area_fea328d2cbb2,burnable,2025-07-01,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6100,area_fea328d2cbb2,burnable,2025-07-04,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6101,area_fea328d2cbb2,burnable,2025-07-08,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6102,area_fea328d2cbb2,burnable,2025-07-11,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6103,area_fea328d2cbb2,burnable,2025-07-15,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6104,area_fea328d2cbb2,burnable,2025-07-18,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6105,area_fea328d2cbb2,burnable,2025-07-22,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6106,area_fea328d2cbb2,burnable,2025-07-25,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6107,area_fea328d2cbb2,burnable,2025-07-29,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6108,area_fea328d2cbb2,burnable,2025-08-01,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6109,area_fea328d2cbb2,burnable,2025-08-05,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6110,area_fea328d2cbb2,burnable,2025-08-08,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6111,area_fea328d2cbb2,burnable,2025-08-12,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6112,area_fea328d2cbb2,burnable,2025-08-15,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6113,area_fea328d2cbb2,burnable,2025-08-19,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6114,area_fea328d2cbb2,burnable,2025-08-22,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6115,area_fea328d2cbb2,burnable,2025-08-26,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6116,area_fea328d2cbb2,burnable,2025-08-29,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6117,area_fea328d2cbb2,burnable,2025-09-02,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6118,area_fea328d2cbb2,burnable,2025-09-05,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6119,area_fea328d2cbb2,burnable,2025-09-09,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6120,area_fea328d2cbb2,burnable,2025-09-12,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6121,area_fea328d2cbb2,burnable,2025-09-16,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6122,area_fea328d2cbb2,burnable,2025-09-19,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6123,area_fea328d2cbb2,burnable,2025-09-23,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6124,area_fea328d2cbb2,burnable,2025-09-26,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6125,area_fea328d2cbb2,burnable,2025-09-30,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6126,area_fea328d2cbb2,burnable,2025-10-03,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
